NAME,ADDRESS,CATEGORY,DESCRIPTION,COUNTY,LATITUDE,LONGITUDE,RATING
Malna?-B?i,"Covasna, Romania",Attraction,N/A,Covasna,46.02014013,25.83296988,0
V�lcele,Covasna,"City, Town or Village","V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,45.85465,25.68791,0
V�lcele,Olt,"City, Town or Village","V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,44.28188,24.53895,0
V�lcele,Feleacu,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,46.67939,23.63937,0
V�lcelele,Calarasi,"City, Town or Village","V�lcelele is a commune in C?l?ra?i County, Romania. It is composed of two villages, V�lcelele and Floroaica.",Covasna,44.39154,27.14359,0
Halta V�lcele,117464 Meri?ani,Railway Station,N/A,Covasna,45.00228,24.73124,0
V�lcelele,Buzau,"City, Town or Village","V�lcelele is a commune in C?l?ra?i County, Romania. It is composed of two villages, V�lcelele and Floroaica.",Covasna,45.34118,27.34937,0
V�lcelele,Meri?ani,Administrative Region,"V�lcelele is a commune in C?l?ra?i County, Romania. It is composed of two villages, V�lcelele and Floroaica.",Covasna,45.0001,24.70866,0
V�lcele,T�rgu Ocna,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,46.30107,26.59704,0
V�lcele,Bretea Rom�n?,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,45.67098,23.04995,0
Gr?dini?a V�lcele,DN13E V�lcele,Educational Facility,N/A,Covasna,45.8532,25.68247,0
Prim?ria V�lcele,DJ653 237525 V�lcele,Government or Community Facility,N/A,Covasna,44.28252,24.53908,0
V�lcele,Tismana,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,45.07687,22.98316,0
?coala General? V�lcele,DN13E 527175 V�lcele,Educational Facility,N/A,Covasna,45.8532,25.68248,0
V�lcele,Ulmeni,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,45.08814,26.63219,0
Oficiu Po?tal V�lcele,DN13E 527175 V�lcele,Post Office,N/A,Covasna,45.85371,25.68384,0
V�lcele,Corbasca,Administrative Region,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,46.30523,27.12963,0
Valcele,DN15 405100 C�mpia Turzii,Food & Drink,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,46.54369,23.88782,0
V�lcele,"Covasna, Romania",Attraction,"V�lcele (Hungarian: El?patak, Hungarian pronunciation: [??l�?p?t?k]) is a commune in Covasna County, Transylvania, Romania composed of four villages:",Covasna,45.49291941,25.27451471,0
?uga? B?i,Sf�ntu Gheorghe,Leisure & Outdoor,N/A,Covasna,45.89674,25.70633,0
?uga?-B?i,"Covasna, Romania",Attraction,N/A,Covasna,45.89674,25.70633,0
Baile Fortyogo,"Covasna, Romania",Attraction,N/A,Covasna,0,0,0
Bibor?eni,Baraolt,Administrative Region,N/A,Covasna,46.09374,25.65163,0
Gr?dini?a Bibor?eni,525101 Baraolt,Educational Facility,N/A,Covasna,46.09462,25.64932,0
?coala General? Bibor?eni,525101 Baraolt,Educational Facility,N/A,Covasna,46.09481,25.65239,0
Strada Bibor?eni,013992 Bucharest,Street or Square,N/A,Covasna,44.4899,26.09655,0
Biserica Reformat? Bibor?eni,DJ122 Baraolt,Religious Place,N/A,Covasna,46.094697,25.655552,0
Oficiu Po?tal Bibor?eni,DJ122 525101 Baraolt,Post Office,N/A,Covasna,46.09251,25.65846,0
Strada Boboteni,610240 Piatra Neamt,Street or Square,N/A,Covasna,46.94812,26.39127,0
Bibor?eni,"Covasna, Romania",Attraction,Pe 23 februarie va avea loc o �nt�lnire a wikipedi?tilor din zona Moldovei �n Ia?i. Detalii ?i �nscrieri �n pagina �nt�lnirii.,Covasna,45.98691386,25.82216743,0
Ozunca-B?i,B??ani,Administrative Region,N/A,Covasna,46.09286,25.79621,0
Baia Mare,Maramure?,"City, Town or Village",N/A,Covasna,47.6572,23.56598,0
B?ile Ol?ne?ti (Baile Olanesti),V�lcea,"City, Town or Village","B?ile Ol?ne?ti is a town located in V�lcea County, Romania. The town administers eight villages: Cheia, Comanca, Gurguiata, Livadia, Mosoroasa, Ol?ne?ti, Pietri?u and Tisa. It is situated in the historical region of Oltenia.",Covasna,45.20406,24.24166,0
Baia de Fier,Gorj,"City, Town or Village","Baia de Fier is a commune in Gorj County, Romania. It is composed of two villages, Baia de Fier and Cern?dia.",Covasna,45.17151,23.7626,0
B?icoi (Baicoi),Prahova,"City, Town or Village","B?icoi (Romanian pronunciation:�[b?j?koj]) is a town in Prahova county, Romania, near the 45th parallel. It lies near Flore?ti, a train stop between Ploie?ti and C�mpina. Five localities are administered by the town: D�mbu, Lilie?ti, Schela, Tufeni and ?intea. Over time, these have become neighborhoods of the town.[1] B?icoi is situated in the historical region of Muntenia.",Covasna,45.03372,25.87017,0
B?i?oara (Baisoara),Cluj,"City, Town or Village",N/A,Covasna,46.57723,23.466,0
B?ile Govora (Baile Govora),V�lcea,"City, Town or Village",N/A,Covasna,45.08295,24.17083,0
B?ile Tu?nad (Baile Tusnad),Harghita,"City, Town or Village",Coordinates: 46�08?49?N 25�51?38?E? / ?46.146941�N 25.860563�E,Covasna,46.14142,25.85778,0
Harghita-B?i (Harghita-Bai),Miercurea Ciuc,Administrative Region,N/A,Covasna,46.38488,25.63778,0
Geoagiu-B?i (Geoagiu-Bai),Geoagiu,Administrative Region,N/A,Covasna,45.93412,23.16795,0
B?ile Herculane (Baile Herculane),Cara?-Severin,"City, Town or Village","B?ile Herculane (Latin: Aqua Herculis; German: Herkulesbad; Hungarian: Herkulesf�rd?; Czech: Herkulovy L�zn?, Turkish: Lazarethane) is a town in Romanian Banat, in Cara?-Severin County, situated in the valley of the Cerna River, between the Mehedin?i Mountains to the east and the Cerna Mountains to the west, elevation 168 meters. Its current population is approximately 5,000. The town administers one village, Pecini?ca (Hungarian: Pecsenyeska; from 1912 to 1918 Csernabeseny?).",Covasna,44.86489,22.40683,0
Ozunca-Bai,"Covasna, Romania",Attraction,N/A,Covasna,45.83134909,24.35852636,0
Bucegi Mountains,137310 Moroeni,Recreation,"The Bucegi Mountains (Romanian: Mun?ii Bucegi [?munt?sij bu?t??ed???] (listen); are located in central Romania, south of the city of Bra?ov. They are part of the Southern Carpathians group of the Carpathian Mountains. At 2,505�m (8,219�ft), Omu is its highest point.[1]",Covasna,45.40832,25.4703,0
Retezat Mountains,DJ685 337382 R�u de Mori,Recreation,"The Retezat Mountains (Romanian: Mun?ii Retezat) are one of the highest massifs in Romania, being part of the Southern Carpathians. The highest peak is Peleaga (V�rful Peleaga), at an altitude of 2,509 metres (8,232�ft). Other important peaks are P?pu?a (V�rful P?pu?a, undefinedthe Doll Peakundefined) and Retezat Peak (V�rful Retezat). The name means undefinedcut offundefined in Romanian.",Covasna,45.497567,22.825877,0
Pensiunea Cold Mountains,Strada Mihai Eminescu 505400 R�?nov,Accommodation,N/A,Covasna,45.58135,25.45855,0
Mountain Paradise,Strada Principal? 117040 Arefu,Accommodation,N/A,Covasna,45.326889,24.602082,0
Pensiunea Mountain King,507267 S�mb?ta de Sus,Accommodation,N/A,Covasna,45.6953,24.80452,0
Pensiunea Mountain King,507267 S�mb?ta de Sus,Hostel,N/A,Covasna,45.694148,24.801241,0
The mountains:,"Covasna, Romania",Attraction,"The Mountains are a Danish electronic trio made up of Michael M�ller and the twins Fridolin Nords� and Frederik Nords� who joined forces to form a synth-pop and electronic music band. The band is signed to Warner Music Denmark and its debut album released on 10 March 2014 is The Mountains, the Valleys, the Lakes. Two singles have been released from the album, undefinedThe Mountainsundefined followed by undefinedThe Valleysundefined.",Covasna,45.533929,24.66042833,0
Baraolt Mountains,"Covasna, Romania",Attraction,"The Baraolt Mountains (in Romanian, Mun?ii Baraolt) is a mountain range, entirely in Covasna County of Romania.",Covasna,0,0,0
Bodoc Mountains,"Covasna, Romania",Attraction,"The Bodoki-mountains, which in their full length are referred to as Bodoki-havasok, are surrounded by the plains of the Olt and Fekete�gy. It is more significant heights are the K?m�ge (1241 m), the Henter field (1213 m) and the Bodoki-peak (1194 m). The latter peak offers excellent views of Lower H�romsz�k, in the background with the Csuk�s Mountains, the Bodzai Mountains, the Bucsecs mountain range, the Kir�lyk? and even further the Fogarasi Mountains. Looking west, we can admire the Bar�ti Mountains. From mid-April, the Bodok peak turns into a meadow of snowdrops. Many people come here from H�romsz�k to admire this sight.",Covasna,0,0,0
Nemira Mountains,"Covasna, Romania",Attraction,N/A,Covasna,0,0,0
�ntorsurii Mountains,"Covasna, Romania",Attraction,"�ntorsura Buz?ului (Hungarian: Bodzafordul� [?bodd?z?fordulo?] (listen)) is a town in Covasna County, Transylvania, Romania. It administers three villages: Br?det (Bred�t), Floroaia (Vir�gospatak) and Scr?doasa.",Covasna,0,0,0
The city of T�rgovi?te ? the ancient capital of Muntenia.,"D�mbovi?a, Romania",Attraction,"T�rgovi?te (alternative spelling: T�rgovi?te; Romanian pronunciation:�[t?r??ovi?te]) is a city in Romania, and the county seat of the D�mbovi?a County. It is situated on the right bank of the Ialomi?a. At the 2011 census T�rgovi?te had a population of 79,610,[1] making it the 26th largest city in Romania. One of the most important cities in the history of Wallachia, it was its capital between the early 15th century and the 16th century.",D�mbovi?a,0,0,0
The Pucioasa Resort.,"D�mbovi?a, Romania",Attraction,N/A,D�mbovi?a,0,0,0
The Ialomi?a River Valley ? Pe?tera Ialomicioarei.,"D�mbovi?a, Romania",Attraction,N/A,D�mbovi?a,0,0,0
City Bar & Lounge Craiova,Strada Alexandru Ioan Cuza Craiova,Going Out,N/A,Dolj,44.317617,23.811945,0
"Craiova, Craiova (Autogara Pelendava Nord)",Bulevardul Decebal Craiova,Public Transport,N/A,Dolj,44.32729,23.81868,0
Prim?ria Municipiului Craiova,Strada Alexandru Ioan Cuza 200585 Craiova,Government or Community Facility,www.primariacraiova.ro?s server IP address could not be found.,Dolj,44.31853,23.7966,0
Universitatea din Craiova,Strada Alexandru Ioan Cuza 13 200585 Craiova,Educational Facility,N/A,Dolj,44.31843,23.80064,0
Gara Craiova,Craiova,Railway Station,N/A,Dolj,44.32848,23.81632,0
Curtea de Apel Craiova,Strada Constantin Br�ncu?i 200136 Craiova,Government or Community Facility,N/A,Dolj,44.32372,23.79353,0
Judec?toria Craiova,Strada Alexandru Ioan Cuza Craiova,Government or Community Facility,N/A,Dolj,44.31796,23.80292,0
The city of Craiova;,"Dolj, Romania",Attraction,Coordinates: 44.333333�N 23.816667�E,Dolj,44.32171814,23.805805,0
Calafat,Strada Al. I. Cuza 205200 Calafat,Railway Station,"Calafat (Romanian pronunciation:�[kala?fat] (listen)) is a city in Dolj County, Romania, on the river Danube, opposite the Bulgarian city of Vidin, to which it is linked by the Calafat-Vidin Bridge, opened in 2013. After the destruction of the bridges of late antiquity, for centuries Calafat was connected with the southern bank of the Danube by boat and later on by ferryboat.",Dolj,43.99389,22.92523,0
Autogara Calafat,Bulevardul Horia Clo?ca ?i Cri?an 205200 Calafat,Public Transport,N/A,Dolj,43.99032,22.94179,0
The city of Calafat;,"Dolj, Romania",Attraction,"Calafat (Romanian pronunciation:�[kala?fat] (listen)) is a city in Dolj County, Romania, on the river Danube, opposite the Bulgarian city of Vidin, to which it is linked by the Calafat-Vidin Bridge, opened in 2013. After the destruction of the bridges of late antiquity, for centuries Calafat was connected with the southern bank of the Danube by boat and later on by ferryboat.",Dolj,43.992105,22.93351,0
Fishing on the Danube;,"Dolj, Romania",Attraction,N/A,Dolj,0,0,0
Prim?ria B?ile?ti,Strada Revoltei 205100 B?ile?ti,Government or Community Facility,N/A,Dolj,44.01966,23.3444,0
Poli?ia B?ile?ti,Strada Victoriei 205100 B?ile?ti,Police Station,N/A,Dolj,44.01879,23.34266,0
Poli?ia B?ile?ti,Strada Drept??ii 205100 B?ile?ti,Police Station,N/A,Dolj,44.01258,23.34764,0
B?ile?ti,Strada Ana Ip?tescu 205100 B?ile?ti,Railway Station,"B?ile?ti (Romanian pronunciation:�[b?.i?le?t?]) is a city in Dolj County, Oltenia, Romania, with a population of 17,537. One village, Balasan, is administered by the city.",Dolj,44.03292,23.34903,0
Prim?ria B?le?ti,Strada G-Ral Popescu Gicu 627015 B?le?ti,Government or Community Facility,N/A,Dolj,45.43976,27.23364,0
Spitalul B?ile?ti,Strada Victoriei 205100 B?ile?ti,Hospital,N/A,Dolj,44.02927,23.35013,0
Judecatoria B?ile?ti,Strada Victoriei 205100 B?ile?ti,Government or Community Facility,N/A,Dolj,44.02731,23.34902,0
Muzeul Campiei B?ile?tilor,Strada Victoriei 205100 B?ile?ti,Museum,N/A,Dolj,44.02101,23.34429,0
The city of B?ile?ti.,"Dolj, Romania",Attraction,"B?ile?ti (Romanian pronunciation:�[b?.i?le?t?]) is a city in Dolj County, Oltenia, Romania, with a population of 17,537. One village, Balasan, is administered by the city.",Dolj,44.2001625,23.83260125,0
Shopping City Gala?i,Gala?i,Shopping Centre,N/A,Gala?i,45.45228,28.03132,0
Cinema City Galati,Bulevardul George Co?buc 800506 Gala?i,Cinema,N/A,Gala?i,45.45069,28.03489,0
City Slot Galati,Strada Domneasc? 17 800008 Gala?i,Going Out,N/A,Gala?i,45.4353,28.05525,0
Medieval City of Sibiu,Pia?a Mare 12 550163 Sibiu,Sights & Museums,N/A,Gala?i,45.79653,24.15249,0
Atmosphere Galati Shopping City,Gala?i,Shopping Centre,N/A,Gala?i,45.45162,28.0321,0
Faleza Dun?rii Gala?i,Bulevardul Marea Unire Gala?i,Sights & Museums,N/A,Gala?i,45.42407,28.04327,0
Autogara Gala?i Sud,Strada Ana Ip?tescu Gala?i,Public Transport,N/A,Gala?i,45.44224,28.05962,0
Gala?i,Strada G?rii 1 Gala?i,Railway Station,"Gala?i (Romanian pronunciation:�[?a?lat?s?] (listen); also known by other alternative names) is the capital city of Gala?i County, in the historical region of Moldavia, eastern Romania. Gala?i is a port town on the Danube River.[4][5] In 2011, the Romanian census recorded 249,432 residents,[2] making it the 8th most populous city in Romania. Gala?i is an economic centre based around the port of Gala?i and the naval shipyard.",Gala?i,45.444452,28.060084,0
Arcelor Mittal Gala?i,Gala?i,Outdoor Area/Complex,N/A,Gala?i,45.441,27.98836,0
The city of Gala?i.,"Gala?i, Romania",Attraction,"Gala?i (Romanian pronunciation:�[?a?lat?s?] (listen); also known by other alternative names) is the capital city of Gala?i County, in the historical region of Moldavia, eastern Romania. Gala?i is a port town on the Danube River.[4][5] In 2011, the Romanian census recorded 249,432 residents,[2] making it the 8th most populous city in Romania. Gala?i is an economic centre based around the port of Gala?i and the naval shipyard.",Gala?i,45.48202022,27.606376,0
"cake near Brate?, Romania",N/A,undefined,N/A,Gala?i,45.83383,26.07206,0
"cake near Brate?, Tarc?u, Romania",N/A,undefined,N/A,Gala?i,46.80128,26.14721,0
"cake near Brate?ul, Bala, Romania",N/A,undefined,N/A,Gala?i,44.90538,22.82126,0
Lake Brate?.,"Gala?i, Romania",Attraction,N/A,Gala?i,45.84683,25.01351,0
Prim?ria Tecuci,Strada 1 Decembrie 1918 805300 Tecuci,Government or Community Facility,N/A,Gala?i,45.843996,27.430682,0
Gara Tecuci,Strada Mihail Kog?lniceanu 805300 Tecuci,Railway Station,N/A,Gala?i,45.83541,27.42361,0
Medieval City of Sibiu,Pia?a Mare 12 550163 Sibiu,Sights & Museums,N/A,Gala?i,45.79653,24.15249,0
The city of Tecuci.,"Gala?i, Romania",Attraction,"Tecuci (Romanian pronunciation:�[te?kut???]) is a city in Gala?i County, Romania, in the historical region of Western Moldavia. It is situated among wooded hills, on the right bank of the B�rlad River, and at the junction of railways from Gala?i, B�rlad and M?r??e?ti.",Gala?i,45.825312,26.335594,0
"The Clock Tower, made by Turks when the Giurgiu was raia","Giurgiu, Romania",Attraction,,Giurgiu,0,0,0
Historical Museum Isperih,Ulitsa Tsar Osvoboditel 7400 Isperih Bulgaria,Sights & Museums,www.museology.bg refused to connect.,Giurgiu,43.70993,26.82596,0
The Historical Museum,"Giurgiu, Romania",Attraction,N/A,Giurgiu,43.70993,26.82596,0
The theatre Valah,"Giurgiu, Romania",Attraction,N/A,Giurgiu,0,0,0
"The first bridge built in angel from Europe, over the Canalul Sf Gheorghe and Canalul Plantelor, with a specific construction over 100 years old; near this bridge is a new one from 2007","Giurgiu, Romania",Attraction,N/A,Giurgiu,0,0,0
Sunset Over Danube,Ulitsa Batak 3 Ruse Bulgaria,Hotel,N/A,Giurgiu,43.85004,25.94842,0
"The Bridge of Friendship over the Danube between Giurgiu, Romania and Rousse, Bulgaria","Giurgiu, Romania",Attraction,"The Danube Bridge (formerly known as the Friendship Bridge;[1][2] Bulgarian: ???? ?? ????????, Most na druzhbata or, more commonly, ????? M???, Dunav most; Romanian: Podul Prieteniei or Podul de la Giurgiu) is a steel truss bridge over the Danube River connecting the Bulgarian bank to the south with the Romanian bank to the north and the cities of Ruse and Giurgiu respectively. It is one of only two bridges connecting Romania and Bulgaria, the other one being the New Europe Bridge between the cities of Vidin and Calafat. The Danube bridge can be reached by using public transport - bus lines 4,11,12 and 28.",Giurgiu,43.85004,25.94842,0
The churches painted by important painters like Grigorescu,"Giurgiu, Romania",Attraction,"Nicolae Grigorescu was an important Romanian painter, considered one of the founders of modern Romanian painting, alongside Ion Andreescu and ?tefan Luchian. Having studied at �cole des Beaux-Arts in Paris, he had contact with Pierre-Auguste Renoir, after which he left Paris to join the Barbizon school, where he adopted the ?en plein art? way of painting. Several of his works were featured, among others, at the Universal Exhibitions in Paris. For most of his last decades, Grigorescu spend time either painting in Paris or, especially after 1890, in C�mpina, where he started his famous series of pastorales. He was named honorary member of the Romanian Academy in 1899.",Giurgiu,0,0,0
